factura_nota;n_control;fecha_registro;mes;rif_cliente;fecha_auditoria;fecha_registro;cliente;codigo_producto;producto;estandar;unidad_medida; cajas_devueltas ;display_devueltos;paq_und_devueltas;lote;fecha_vencimiento;chofer;transporte;motivo;Tipo_de_devolucion;responsable;zona;asesor;nota_credito;recibida;comentarios;
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1201;GOMITAS OSITOS 12P X 1KG;12; CAJA ;1; -   ; -   ;;21/8/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1204;GOMITAS FIESTA 12P X 1KG;12; UND. ; -   ; -   ;2;;13/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1207;GOMITAS PLATANO 12P X 1KG;12; CAJA ;1; -   ; -   ;;;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1207;GOMITAS PLATANO 12P X 1KG;12; PAQ. ; -   ; -   ;6;;;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1210;GOMITAS MORAS 12P X 1KG;12; CAJA ;1; -   ; -   ;;1/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1216;GOMITAS TAJADAS DE SANDIAS ACIDAS 12P X 1KG;12; CAJA ;1; -   ; -   ;;21/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1216;GOMITAS TAJADAS DE SANDIAS ACIDAS 12P X 1KG;12; PAQ. ; -   ; -   ;5;;21/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1228;GOMITAS TENIS ACIDOS 12P X 1KG;12; CAJA ;1; -   ; -   ;;5/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1237;GOMITAS BOTELLA DE COLA ACIDA 12P X 1KG;12; CAJA ;1; -   ; -   ;;25/11/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1243;GOMITAS DIENTES DE VAMPIRO ACIDOS 12P X 1KG;12; CAJA ;2; -   ; -   ;;9/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1243;GOMITAS DIENTES DE VAMPIRO ACIDOS 12P X 1KG;12; PAQ. ; -   ; -   ;5;;9/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1201: OK PARA LA VENTA / DG1207: 17 PAQS. OK - 01 PAQ. KO / DG1210 OK PARA LA VENTA / DG1204: OK PARA LA VENTA / DG1216: OK PARA LA VENTA / DG1228: 11 PAQS. OK - 01 PAQ. KO / DG1237: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / WD0711: NO SE VISUALIZO AL MOMENTO DEL DESPACHO - DEVUELVE A WYNCO.
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1249;GOMITAS CULEBRITAS 12P X 1KG;12; PAQ. ; -   ; -   ;3;;19/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1252;GOMITAS CULEBRITAS CITRICAS 12P X 1KG;12; CAJA ;2; -   ; -   ;;29/4/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33216;2030360;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;WD7011;ANI POP PARTY 8D X 12U;8; CAJA ;1; -   ; -   ;L25041;1/8/26;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33215;2030361;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1214;GOMITAS MIX DIVERTIDO 12P X 1KG;12; PAQ. ; -   ; -   ;5;;17/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33215;2030361;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1215;GOMITAS MIX BOCADILLOS 12P X 1KG;12; PAQ. ; -   ; -   ;4;L251125;25/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33215;2030361;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1231;GOMITAS FRESA ACIDAS 12P X 1KG;12; CAJA ;1; -   ; -   ;;18/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33215;2030361;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1231;GOMITAS FRESA ACIDAS 12P X 1KG;12; PAQ. ; -   ; -   ;1;;18/5/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33215;2030361;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;DG1222;GOMITAS AROS CITRICOS SURTIDOS 12P X 1KG;12; CAJA ;1; -   ; -   ;;3/6/27;HENRY ITRIAGO;FLETEANDO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1222: OK PARA LA VENTA / DG1231: OK PARA LA VENTA / DG1214: OK PARA LA VENTA / DG1215: OK PARA LA VENTA
33620;2030362;27/3/26;3;J-403047596;30/3/26;20/3/26;GRUPO SURAKI, C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;4; -   ; -   ;L90031;24/5/26;JUAN LOZADA;FLETY EXPRESS DEL CENTRO;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MÉRIDA;AV - MERIDA TRUJILLO;ENDER GIL;;SI;FECHA VENCIMIENTO
33620;2030362;27/3/26;3;J-403047596;30/3/26;20/3/26;GRUPO SURAKI, C.A.;GM2557;MARSHMALLOWS BOMBONES ROSA & BLANCO 30P X 225G;30; CAJA ;2; -   ; -   ;L79141;21/4/26;JUAN LOZADA;FLETY EXPRESS DEL CENTRO;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MÉRIDA;AV - MERIDA TRUJILLO;ENDER GIL;;SI;FECHA VENCIMIENTO
33808;2030363;27/3/26;3;J-503541539;30/3/26;25/3/26;LA ESQUINA DEL REPOSTERO Y MAS, C.A;CF5005;GRANULADO COLORIDO 20P X 500G;20; PAQ. ; -   ; -   ;1;;;YORMAN RAMOS;TRANSCARGO H.V, C,A;FALTANTE;FINANCIERO;OTROS;EDO. LARA;AV - LARA - YARACUY I;VACANTE AV - LARA - YARACUY I;;NO;01 PAQ. FALTANTE - SE QUEDA CON LA CAJA
33820;2030364;27/3/26;3;J-412570595;30/3/26;25/3/26;COMERCIAL K&S,C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;5; -   ; -   ;L90032/90031;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. LARA;AV - LARA - YARACUY I;VACANTE AV - LARA - YARACUY I;;SI;FECHA VENCIMIENTO
33820;2030364;27/3/26;3;J-412570595;30/3/26;25/3/26;COMERCIAL K&S,C.A.;GM2555;MARSHMALLOWS BOMBONES NAPOLITANO 30P X 225G;30; CAJA ;3; -   ; -   ;L907755;15/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. LARA;AV - LARA - YARACUY I;VACANTE AV - LARA - YARACUY I;;SI;FECHA VENCIMIENTO
33822;2030365;27/3/26;3;J-501715602;30/3/26;25/3/26;INVER GON C.A.;PC0601;PAPA CRUNCH ORIGINAL 24U X 60G;24; CAJA ;1; -   ; -   ;LWP0225;3/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. TÁCHIRA;EN - ANDES;JOSE REYES;;SI;FECHA VENCIMIENTO
33822;2030365;27/3/26;3;J-501715602;30/3/26;25/3/26;INVER GON C.A.;PC0605;PAPA CRUNCH BARBECUE 24U X 60G;24; CAJA ;1; -   ; -   ;LWP0225;3/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. TÁCHIRA;EN - ANDES;JOSE REYES;;SI;FECHA VENCIMIENTO
33822;2030365;27/3/26;3;J-501715602;30/3/26;25/3/26;INVER GON C.A.;PC0607;PAPA CRUNCH QUESO 24U X 60G;24; CAJA ;1; -   ; -   ;LWP0225;3/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. TÁCHIRA;EN - ANDES;JOSE REYES;;SI;FECHA VENCIMIENTO
50118;2030366;27/3/26;3;J-500374461;30/3/26;20/3/26;IMPORTADORA EL TIO AMMI II, C.A;GG0711;GOMITAS GUANDY OSITOS 36P X 71G;36; CAJA ;1; -   ; -   ;L134992;15/4/27;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;DAÑADO;FISICO;OTROS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;GG0711: 01 CAJA COMPACTADA / GG0716: 01 PAQ. FALTANTE 35 PAQS. COMPACTADOS / GG0717: 01 PAQ. FALTANTE - 35 PAQS COMPACTADOS
50118;2030366;27/3/26;3;J-500374461;30/3/26;20/3/26;IMPORTADORA EL TIO AMMI II, C.A;GG0716;GOMITAS GUANDY TIBUROLOCOS 36P X 71G;36; CAJA ;1; -   ; -   ;L134523;27/5/27;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;DAÑADO;FISICO;OTROS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;GG0711: 01 CAJA COMPACTADA / GG0716: 01 PAQ. FALTANTE 35 PAQS. COMPACTADOS / GG0717: 01 PAQ. FALTANTE - 35 PAQS COMPACTADOS
50118;2030366;27/3/26;3;J-500374461;30/3/26;20/3/26;IMPORTADORA EL TIO AMMI II, C.A;GG0717;GOMITAS GUANDY GUSANITOS 36P X 71G;36; CAJA ;1; -   ; -   ;L134524;30/5/27;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;DAÑADO;FISICO;OTROS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;GG0711: 01 CAJA COMPACTADA / GG0716: 01 PAQ. FALTANTE 35 PAQS. COMPACTADOS / GG0717: 01 PAQ. FALTANTE - 35 PAQS COMPACTADOS
33582;2030367;27/3/26;3;V-155028269;30/3/26;20/3/26;GABRIELA ALEJANDRA VIVAS ORTEGA (GABRIELA VIVAS 82 COMERCIALIZADORA Y CONFITERIA);GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;8; -   ; -   ;L90031;24/5/26;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. TÁCHIRA;EN - ANDES;JOSE REYES;;SI;FECHA VENCIMIENTO
33576;2030368;27/3/26;3;V-062471669;30/3/26;20/3/26;CRUZ LEONEL HERNANDEZ HERRERA - DISTRIBUIDORA LEYAN;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;4; -   ; -   ;L90031;24/5/26;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. PORTUGUESA;AV - BARINAS - PORTUGUESA I;RODOLFO VILLEGAS;;SI;EL CLIENTE COLOCO QUE DEVUELVE 05 CAJAS , PERO SOLO LE FUERON DESPACHADAS 04 CAJAS, LAS CUALES DEVUELVE A WYNCO.
50133;2030369;27/3/26;3;V-062471669;30/3/26;20/3/26;CRUZ LEONEL HERNANDEZ HERRERA - DISTRIBUIDORA LEYAN;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L90031;24/5/26;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. PORTUGUESA;AV - BARINAS - PORTUGUESA I;RODOLFO VILLEGAS;;SI;FECHA VENCIMIENTO
32863;2030370;31/3/26;2;J-408949962;31/3/26;28/2/26;DISTRIBUIDORA R&L VOLGA, C.A.;JJ1203;SOUR BOMBS 12D X 24U;12; CAJA ;115; -   ; -   ;;;OTROS;OTROS;DAÑADO;FISICO;FINANZAS;EDO. MIRANDA;EN - CAPITAL I;GUSTAVO DIAZ;;NO;NO SALIO DE WYNCO - PROBLEMAS DE CALIDAD - VER AUTORIZACION DE DESTRUCCION
N/E 26542;2030371;1/4/26;4;J-075259912;6/4/26;01/04/2026;SUPERMERCADOS LUXOR C.A.;WC1712;RICOLATE NUTT 12U X 300G;12; UND. ; -   ; -   ; 2 ;LWE0924;10/09/2026;LEOMAR BADELL;BADELL;DAÑADO;FINANCIERO;OTROS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;02 UND. EN MAL ESTADO
33671;2030372;30/3/26;3;J-409990001;6/4/26;23/03/2026;COMERCIAL TINITO BARCELONA, C.A.;DG0508;STICKS ACIDOS AZULES 12P X 70G;12; CAJA ; 3 ; -   ; -   ;;25/03/2027;DANIEL PEREZ;INNOVA;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;01 CAJA + 08 PAQS. OK PARA LA VENTA - 16 PAQS. KO
33863;2030373;30/3/26;3;J-310488240;6/4/26;25/03/2026;METROPOLIS DISTRIBUCIONES, C.A.;DG1216;GOMITAS TAJADAS DE SANDIAS ACIDAS 12P X 1KG;12; CAJA ; 1 ; -   ; -   ;L201225;20/06/2027;DENNY OJEDA;FLETY EXPRESS DEL CENTRO;DAÑADO;FISICO;OTROS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;02 PAQS. OK PARA LA VENTA - 10 PAQS. KO
33858;2030374;30/3/26;3;J-409661636;6/4/26;25/03/2026;INVERSIONES IYEFA 2017 C. A;DG1228;GOMITAS TENIS ACIDOS 12P X 1KG;12; CAJA ; 1 ; -   ; -   ;L051225;05/06/2027;JAILE QUINTERO;CESARIO PARRA;FALTANTE;FISICO;OTROS;DISTRITO CAPITAL;EN - CAPITAL I;GUSTAVO DIAZ;;SI;DG1228: 01 PAQ.FALTANTE + 01 PAQ. AVERIADO - DEVUELVE CAJA / GM1002: FECHA VENCIMIENTO
33858;2030374;30/3/26;3;J-409661636;6/4/26;25/03/2026;INVERSIONES IYEFA 2017 C. A;GM1002;MARSHMALLOWS BLANCO 70P X 100G;70; CAJA ; 1 ; -   ; -   ;L19145;24/04/2026;JAILE QUINTERO;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;EN - CAPITAL I;GUSTAVO DIAZ;;SI;DG1228: 01 PAQ.FALTANTE + 01 PAQ. AVERIADO - DEVUELVE CAJA / GM1002: FECHA VENCIMIENTO
33732;2030375;30/3/26;3;J-409990001;6/4/26;23/03/2026;COMERCIAL TINITO BARCELONA, C.A.;BB0954;BOMBONES BEL SURTIDO JARRA 12P X 50U;12; CAJA ; 5 ; -   ; -   ;;03/12/2026;DANIEL PEREZ;INNOVA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1216: 04 PAQS. AVERIADOS 08 PAQS. OK / DG1231: OK PARA LA VENTA / DG1237: OK PARA LA VENTA / DG12140: OK PARA LA VENTA / DG1228: 02 PAQS. KO - 10 PAQS. OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / DG1201: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / BB0954: CRUCE DESDE WYNCO SE DESPACHA BELL BOLSA NO BELL JARRA
33732;2030375;30/3/26;3;J-409990001;6/4/26;23/03/2026;COMERCIAL TINITO BARCELONA, C.A.;DG1201;GOMITAS OSITOS 12P X 1KG;12; PAQ. ; -   ; -   ; 5 ;L21425;21/05/2027;DANIEL PEREZ;INNOVA;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1216: 04 PAQS. AVERIADOS 08 PAQS. OK / DG1231: OK PARA LA VENTA / DG1237: OK PARA LA VENTA / DG12140: OK PARA LA VENTA / DG1228: 02 PAQS. KO - 10 PAQS. OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / DG1201: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / BB0954: CRUCE DESDE WYNCO SE DESPACHA BELL BOLSA NO BELL JARRA
33732;2030375;30/3/26;3;J-409990001;6/4/26;23/03/2026;COMERCIAL TINITO BARCELONA, C.A.;DG1231;GOMITAS FRESA ACIDAS 12P X 1KG;12; CAJA ; 1 ; -   ; -   ;L181125;18/05/2027;DANIEL PEREZ;INNOVA;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1216: 04 PAQS. AVERIADOS 08 PAQS. OK / DG1231: OK PARA LA VENTA / DG1237: OK PARA LA VENTA / DG12140: OK PARA LA VENTA / DG1228: 02 PAQS. KO - 10 PAQS. OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / DG1201: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / BB0954: CRUCE DESDE WYNCO SE DESPACHA BELL BOLSA NO BELL JARRA
33732;2030375;30/3/26;3;J-409990001;6/4/26;23/03/2026;COMERCIAL TINITO BARCELONA, C.A.;DG1237;GOMITAS BOTELLA DE COLA ACIDA 12P X 1KG;12; CAJA ; 1 ; -   ; -   ;L251125;25/05/2027;DANIEL PEREZ;INNOVA;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;DG1216: 04 PAQS. AVERIADOS 08 PAQS. OK / DG1231: OK PARA LA VENTA / DG1237: OK PARA LA VENTA / DG12140: OK PARA LA VENTA / DG1228: 02 PAQS. KO - 10 PAQS. OK PARA LA VENTA / DG1249: OK PARA LA VENTA / DG1252: OK PARA LA VENTA / DG1201: OK PARA LA VENTA / DG1243: OK PARA LA VENTA / BB0954: CRUCE DESDE WYNCO SE DESPACHA BELL BOLSA NO BELL JARRA
